download_date,mcdi_id,mcdi,category,avg_production,base,alt,grammar,incl_reason,excl_reason,incl_count,excl_count,total_incl_count,total_excl_count
9/13/24,200,bum,body_parts,0.39,bum,bum,singular_noun,,,312,312,312,312
9/13/24,200,bum,body_parts,0.39,bum,bums',"dumb_plural_possessive, plural_possessive",,,0,0,312,312
9/13/24,200,bum,body_parts,0.39,bum,bum's,possessive,,,0,0,312,312
9/13/24,200,bum,body_parts,0.39,bum,bums,"dumb_plural, plural_noun",,,0,0,312,312
9/13/24,20,bunny,animals,0.69,bunny,bunnies',plural_possessive,,,0,0,3860,3860
9/13/24,20,bunny,animals,0.69,bunny,bunnies,plural_noun,,,1,1,3860,3860
9/13/24,20,bunny,animals,0.69,bunny,bunny,singular_noun,,,3859,3859,3860,3860
9/13/24,20,bunny,animals,0.69,bunny,bunnys,dumb_plural,,,0,0,3860,3860
9/13/24,20,bunny,animals,0.69,bunny,bunnys',dumb_plural_possessive,,,0,0,3860,3860
9/13/24,20,bunny,animals,0.69,bunny,bunny's,possessive,,,0,0,3860,3860
9/13/24,59,bus,vehicles,0.74,bus,buses,plural_noun,,,0,0,3491,3491
9/13/24,59,bus,vehicles,0.74,bus,bu's,possessive,,,0,0,3491,3491
9/13/24,59,bus,vehicles,0.74,bus,bu,singular_noun,,,48,48,3491,3491
9/13/24,59,bus,vehicles,0.74,bus,bus,"dumb_plural, singular_noun",,,3443,3443,3491,3491
9/13/24,59,bus,vehicles,0.74,bus,buses',plural_possessive,,,0,0,3491,3491
9/13/24,59,bus,vehicles,0.74,bus,bus',dumb_plural_possessive,,,0,0,3491,3491
9/13/24,93,butter,food_drink,0.42,butter,butters,dumb_plural,,,0,0,2104,1543
9/13/24,93,butter,food_drink,0.42,butter,butter's,possessive,,,0,0,2104,1543
9/13/24,93,butter,food_drink,0.42,butter,butter,"plural_noun, singular_noun",,,2104,1543,2104,1543
9/13/24,93,butter,food_drink,0.42,butter,butters',"dumb_plural_possessive, plural_possessive",,,0,0,2104,1543
9/13/24,21,butterfly,animals,0.58,butter+fly,butter+flys',dumb_plural_possessive,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butter+fly,butter+flys,dumb_plural,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butter+fly,butter+flies',plural_possessive,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butter+fly,butter+fly's,possessive,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butter+fly,butter+fly,"diminutive, singular_noun",,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butter+fly,butter+flies,plural_noun,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butterfly,butterfly's,possessive,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butterfly,butterflies',plural_possessive,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butterfly,butterflys,dumb_plural,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butterfly,butterflys',dumb_plural_possessive,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butterfly,butterflies,plural_noun,,,0,0,24,24
9/13/24,21,butterfly,animals,0.58,butterfly,butterfly,singular_noun,,,24,24,24,24
9/13/24,187,buttocks/bottom*,body_parts,0.63,buttocks,buttocks,"dumb_plural, singular_noun",,,0,0,1455,1455
9/13/24,187,buttocks/bottom*,body_parts,0.63,buttocks,buttock,singular_noun,,,3,3,1455,1455
9/13/24,187,buttocks/bottom*,body_parts,0.63,buttocks,buttockss,plural_noun,,,0,0,1455,1455
9/13/24,187,buttocks/bottom*,body_parts,0.63,buttocks,buttock's,possessive,,,0,0,1455,1455
9/13/24,187,buttocks/bottom*,body_parts,0.63,buttocks,buttockss',plural_possessive,,,0,0,1455,1455
9/13/24,187,buttocks/bottom*,body_parts,0.63,buttocks,buttocks',dumb_plural_possessive,,,0,0,1455,1455
9/13/24,160,button,clothing,0.53,button,button,singular_noun,,,2486,2372,2488,2374
9/13/24,160,button,clothing,0.53,button,buttons,"dumb_plural, plural_noun",,,2,2,2488,2374
9/13/24,160,button,clothing,0.53,button,button's,possessive,,,0,0,2488,2374
9/13/24,160,button,clothing,0.53,button,buttons',"dumb_plural_possessive, plural_possessive",,,0,0,2488,2374
9/13/24,94,cake,food_drink,0.7,cake,cakes,"dumb_plural, plural_noun",,,3,3,3269,3269
9/13/24,94,cake,food_drink,0.7,cake,cakes',"dumb_plural_possessive, plural_possessive",,,0,0,3269,3269
9/13/24,94,cake,food_drink,0.7,cake,cake's,possessive,,,0,0,3269,3269
9/13/24,94,cake,food_drink,0.7,cake,cake,singular_noun,,,3266,3266,3269,3269
9/13/24,219,camera,household,0.35,camera,cameras',"dumb_plural_possessive, plural_possessive",,,0,0,1200,1200
9/13/24,219,camera,household,0.35,camera,camera's,possessive,,,0,0,1200,1200
9/13/24,219,camera,household,0.35,camera,cameras,"dumb_plural, plural_noun",,,0,0,1200,1200
9/13/24,219,camera,household,0.35,camera,camera,singular_noun,,,1200,1200,1200,1200
9/13/24,326,camping,places,0.1,camping,camping,singular_noun,,,0,0,0,0
9/13/24,326,camping,places,0.1,camping,campings,"dumb_plural, plural_noun",,,0,0,0,0
9/13/24,326,camping,places,0.1,camping,camping's,possessive,,,0,0,0,0
9/13/24,326,camping,places,0.1,camping,campings',"dumb_plural_possessive, plural_possessive",,,0,0,0,0
9/13/24,220,can (object),household,0.24,can,cans',"dumb_plural_possessive, plural_possessive",,,0,0,87965,87965
9/13/24,220,can (object),household,0.24,can,can's,possessive,,,0,0,87965,87965
9/13/24,220,can (object),household,0.24,can,cans,"dumb_plural, plural_noun",,,0,0,87965,87965
9/13/24,220,can (object),household,0.24,can,can,singular_noun,,,87965,87965,87965,87965
9/13/24,95,candy,food_drink,0.52,candy,candy's,possessive,,,0,0,1551,1551
9/13/24,95,candy,food_drink,0.52,candy,candies',plural_possessive,,,0,0,1551,1551
9/13/24,95,candy,food_drink,0.52,candy,candys,dumb_plural,,,0,0,1551,1551
9/13/24,95,candy,food_drink,0.52,candy,candys',dumb_plural_possessive,,,0,0,1551,1551
9/13/24,95,candy,food_drink,0.52,candy,candy,singular_noun,,,1550,1550,1551,1551
9/13/24,95,candy,food_drink,0.52,candy,candies,plural_noun,,,1,1,1551,1551
9/13/24,60,car,vehicles,0.88,car,cars',"dumb_plural_possessive, plural_possessive",,,0,0,14531,14531
9/13/24,60,car,vehicles,0.88,car,car's,possessive,,,0,0,14531,14531
9/13/24,60,car,vehicles,0.88,car,cars,"dumb_plural, plural_noun",,,0,0,14531,14531
9/13/24,60,car,vehicles,0.88,car,car,singular_noun,,,14531,14531,14531,14531
9/13/24,96,carrots,food_drink,0.52,carrots,carrot,singular_noun,,,1379,1379,1404,1404
9/13/24,96,carrots,food_drink,0.52,carrots,carrotss,plural_noun,,,0,0,1404,1404
9/13/24,96,carrots,food_drink,0.52,carrots,carrotss',plural_possessive,,,0,0,1404,1404
9/13/24,96,carrots,food_drink,0.52,carrots,carrots,"dumb_plural, plural_noun",,,25,25,1404,1404
9/13/24,96,carrots,food_drink,0.52,carrots,carrot's,possessive,,,0,0,1404,1404
9/13/24,96,carrots,food_drink,0.52,carrots,carrots',dumb_plural_possessive,,,0,0,1404,1404
9/13/24,22,cat,animals,0.82,cat,cats',"dumb_plural_possessive, plural_possessive",,,0,0,7387,7387
9/13/24,22,cat,animals,0.82,cat,cat's,possessive,,,0,0,7387,7387
9/13/24,22,cat,animals,0.82,cat,cats,"dumb_plural, plural_noun",,,6,6,7387,7387
9/13/24,22,cat,animals,0.82,cat,cat,singular_noun,,,7381,7381,7387,7387
9/13/24,97,cereal,food_drink,0.6,cereal,cereal's,possessive,,,0,0,1415,1415
9/13/24,97,cereal,food_drink,0.6,cereal,cereals',"dumb_plural_possessive, plural_possessive",,,0,0,1415,1415
9/13/24,97,cereal,food_drink,0.6,cereal,cereals,"dumb_plural, plural_noun",,,0,0,1415,1415
9/13/24,97,cereal,food_drink,0.6,cereal,cereal,singular_noun,,,1415,1415,1415,1415
9/13/24,267,chair,furniture_rooms,0.71,chair,chairs',"dumb_plural_possessive, plural_possessive",,,0,0,6534,6370
9/13/24,267,chair,furniture_rooms,0.71,chair,chair,singular_noun,,,6534,6370,6534,6370
9/13/24,267,chair,furniture_rooms,0.71,chair,chairs,"dumb_plural, plural_noun",,,0,0,6534,6370
9/13/24,267,chair,furniture_rooms,0.71,chair,chair's,possessive,,,0,0,6534,6370
9/13/24,76,chalk,toys,0.32,chalk,chalks,"dumb_plural, plural_noun",,,0,0,270,270
9/13/24,76,chalk,toys,0.32,chalk,chalk's,possessive,,,0,0,270,270
9/13/24,76,chalk,toys,0.32,chalk,chalk,singular_noun,,,270,270,270,270
9/13/24,76,chalk,toys,0.32,chalk,chalks',"dumb_plural_possessive, plural_possessive",,,0,0,270,270
9/13/24,188,cheek,body_parts,0.54,cheek,cheeks,"dumb_plural, plural_noun",,,0,0,342,342
9/13/24,188,cheek,body_parts,0.54,cheek,cheek's,possessive,,,0,0,342,342
9/13/24,188,cheek,body_parts,0.54,cheek,cheeks',"dumb_plural_possessive, plural_possessive",,,0,0,342,342
9/13/24,188,cheek,body_parts,0.54,cheek,cheek,singular_noun,,,342,342,342,342
9/13/24,98,cheerios,food_drink,0.49,cheerios,cheerios',dumb_plural_possessive,,,0,0,514,514
9/13/24,98,cheerios,food_drink,0.49,cheerios,cheerioss,plural_noun,,,0,0,514,514
9/13/24,98,cheerios,food_drink,0.49,cheerios,cheerio,singular_noun,,,215,215,514,514
9/13/24,98,cheerios,food_drink,0.49,cheerios,cheerios,"dumb_plural, plural_noun",,,299,299,514,514
9/13/24,98,cheerios,food_drink,0.49,cheerios,cheerioss',plural_possessive,,,0,0,514,514
9/13/24,98,cheerios,food_drink,0.49,cheerios,cheerio's,possessive,,,0,0,514,514
9/13/24,99,cheese,food_drink,0.83,cheese,cheeses',"dumb_plural_possessive, plural_possessive",,,0,0,4540,4540
9/13/24,99,cheese,food_drink,0.83,cheese,cheese's,possessive,,,0,0,4540,4540
9/13/24,99,cheese,food_drink,0.83,cheese,cheeses,"dumb_plural, plural_noun",,,0,0,4540,4540
9/13/24,99,cheese,food_drink,0.83,cheese,cheese,singular_noun,,,4540,4540,4540,4540
9/13/24,100,chicken (food),food_drink,0.58,chicken,chickens',"dumb_plural_possessive, plural_possessive",,,0,0,3268,3268
9/13/24,100,chicken (food),food_drink,0.58,chicken,chickens,"dumb_plural, plural_noun",,,0,0,3268,3268
9/13/24,100,chicken (food),food_drink,0.58,chicken,chicken,singular_noun,,,3268,3268,3268,3268
9/13/24,23,chicken (animal),animals,0.61,chicken,chicken,singular_noun,,,3268,3268,3268,3268
9/13/24,23,chicken (animal),animals,0.61,chicken,chickens,"dumb_plural, plural_noun",,,0,0,3268,3268
9/13/24,23,chicken (animal),animals,0.61,chicken,chicken's,possessive,,,0,0,3268,3268
9/13/24,100,chicken (food),food_drink,0.58,chicken,chicken's,possessive,,,0,0,3268,3268
9/13/24,23,chicken (animal),animals,0.61,chicken,chickens',"dumb_plural_possessive, plural_possessive",,,0,0,3268,3268
9/13/24,353,child,people,0.15,child,childs',dumb_plural_possessive,,,0,0,3222,3222
9/13/24,353,child,people,0.15,child,child's,possessive,,,0,0,3222,3222
9/13/24,353,child,people,0.15,child,childrens',plural_possessive,,,0,0,3222,3222
9/13/24,353,child,people,0.15,child,children,plural_noun,,,30,30,3222,3222
9/13/24,353,child,people,0.15,child,childs,dumb_plural,,,0,0,3222,3222
9/13/24,353,child,people,0.15,child,child,singular_noun,,,3192,3192,3222,3222
9/13/24,368,child's own name,people,0.73,child's own name,child's own names',"dumb_plural_possessive, plural_possessive",,,0,0,0,0
9/13/24,368,child's own name,people,0.73,child's own name,child's own name's,possessive,,,0,0,0,0
9/13/24,368,child's own name,people,0.73,child's own name,child's own names,"dumb_plural, plural_noun",,,0,0,0,0
9/13/24,368,child's own name,people,0.73,child's own name,child's own name,singular_noun,,,0,0,0,0
9/13/24,368,child's own name,people,0.73,child's own name,child's+own+name,singular_noun,,,0,0,0,0
9/13/24,368,child's own name,people,0.73,child's own name,child's+own+names,"dumb_plural, plural_noun",,,0,0,0,0
9/13/24,368,child's own name,people,0.73,child's own name,child's+own+name's,possessive,,,0,0,0,0
9/13/24,368,child's own name,people,0.73,child's own name,child's+own+names',"dumb_plural_possessive, plural_possessive",,,0,0,0,0
9/13/24,189,chin,body_parts,0.51,chin,chin's,possessive,,,0,0,389,389
9/13/24,189,chin,body_parts,0.51,chin,chins,"dumb_plural, plural_noun",,,0,0,389,389
9/13/24,189,chin,body_parts,0.51,chin,chin,singular_noun,,,389,389,389,389
9/13/24,189,chin,body_parts,0.51,chin,chins',"dumb_plural_possessive, plural_possessive",,,0,0,389,389
9/13/24,101,chocolate,food_drink,0.48,chocolate,chocolate's,possessive,,,0,0,2516,2516
9/13/24,101,chocolate,food_drink,0.48,chocolate,chocolate,singular_noun,,,2515,2515,2516,2516
9/13/24,101,chocolate,food_drink,0.48,chocolate,chocolates',"dumb_plural_possessive, plural_possessive",,,0,0,2516,2516
9/13/24,101,chocolate,food_drink,0.48,chocolate,chocolates,"dumb_plural, plural_noun",,,1,1,2516,2516
9/13/24,327,church*,places,0.25,church,churchs',dumb_plural_possessive,,,0,0,584,584
9/13/24,327,church*,places,0.25,church,churchs,dumb_plural,,,0,0,584,584
9/13/24,327,church*,places,0.25,church,church,singular_noun,,,584,584,584,584
9/13/24,327,church*,places,0.25,church,churches,plural_noun,,,0,0,584,584
9/13/24,327,church*,places,0.25,church,church's,possessive,,,0,0,584,584
9/13/24,327,church*,places,0.25,church,churches',plural_possessive,,,0,0,584,584
9/13/24,328,circus,places,0.08,circus,circuses,plural_noun,,,0,0,644,644
9/13/24,328,circus,places,0.08,circus,circus,"dumb_plural, plural_noun",,,644,644,644,644
9/13/24,328,circus,places,0.08,circus,circu,singular_noun,,,0,0,644,644
9/13/24,328,circus,places,0.08,circus,circus',dumb_plural_possessive,,,0,0,644,644
9/13/24,328,circus,places,0.08,circus,circuses',plural_possessive,,,0,0,644,644
9/13/24,328,circus,places,0.08,circus,circu's,possessive,,,0,0,644,644
9/13/24,221,clock,household,0.48,clock,clock,singular_noun,,,1680,1680,1680,1680
9/13/24,221,clock,household,0.48,clock,clocks',"dumb_plural_possessive, plural_possessive",,,0,0,1680,1680
9/13/24,221,clock,household,0.48,clock,clock's,possessive,,,0,0,1680,1680
9/13/24,221,clock,household,0.48,clock,clocks,"dumb_plural, plural_noun",,,0,0,1680,1680
9/13/24,268,closet,furniture_rooms,0.32,closet,closet's,possessive,,,0,0,584,584
9/13/24,268,closet,furniture_rooms,0.32,closet,closets,"dumb_plural, plural_noun",,,0,0,584,584
9/13/24,268,closet,furniture_rooms,0.32,closet,closet,singular_noun,,,584,584,584,584
9/13/24,268,closet,furniture_rooms,0.32,closet,closets',"dumb_plural_possessive, plural_possessive",,,0,0,584,584
